test,rad,sortdeg1.lsR
G50.mtx,2,8
G51.mtx,2,35
G52.mtx,2,37
G53.mtx,2,37
G54.mtx,2,37
G57.mtx,2,9
gams60am.mtx,2,6
gas11.mtx,2,17
GD00_c.mtx,2,12
GD06_Java.mtx,2,47
GD96_a.mtx,2,8
GL6_D_10.mtx,2,54
GL6_D_6.mtx,2,59
GL6_D_7.mtx,2,115
GL6_D_8.mtx,2,121
GL6_D_9.mtx,2,90
GL7d11.mtx,2,16
GL7d26.mtx,2,36
gr_30_30.mtx,2,14
gre_1107.mtx,2,21
gre_343.mtx,2,12
gre_512.mtx,2,13
grid2_dual.mtx,2,8
grid2.mtx,2,8
Harvard500.mtx,2,22
hor_131.mtx,2,20
IG5-8.mtx,2,49
IG5-9.mtx,2,86
iiasa.mtx,2,11
illc1033.mtx,2,32
illc1850.mtx,2,30
impcol_d.mtx,2,14
impcol_e.mtx,2,32
init_adder1.mtx,2,13
iprob.mtx,2,2
jagmesh1.mtx,2,10
jagmesh2.mtx,2,11
jagmesh3.mtx,2,10
jagmesh4.mtx,2,10
jagmesh5.mtx,2,10
jagmesh6.mtx,2,10
jagmesh7.mtx,2,11
jagmesh8.mtx,2,10
jagmesh9.mtx,2,10
jazz.mtx,2,63
Journals.mtx,2,99
jpwh_991.mtx,2,13
kneser_6_2_1.mtx,2,19
l9.mtx,2,28
laser.mtx,2,5
L.mtx,2,8
lns_511.mtx,2,13
lnsp_511.mtx,2,12
lp_agg2.mtx,2,42
lp_agg3.mtx,2,40
lp_agg.mtx,2,29
lp_bandm.mtx,2,33
lp_beaconfd.mtx,2,60
lp_bnl1.mtx,2,43
lp_bore3d.mtx,2,32
lp_brandy.mtx,2,47
lp_capri.mtx,2,29
lp_degen2.mtx,2,49
lp_e226.mtx,2,40
lp_etamacro.mtx,2,19
lp_fffff800.mtx,2,58
lp_finnis.mtx,2,16
lp_fit1p.mtx,2,28
lp_ganges.mtx,2,45
lp_gfrd_pnc.mtx,2,12
lp_grow15.mtx,2,55
lp_grow22.mtx,2,57
lp_grow7.mtx,2,53
lpi_bgdbg1.mtx,2,15
lpi_bgetam.mtx,2,19
lpi_chemcom.mtx,2,15
lpi_cplex2.mtx,2,15
lpi_klein2.mtx,2,52
lpi_mondou2.mtx,2,10
lpi_pang.mtx,2,29
lpi_pilot4i.mtx,2,58
lpi_qual.mtx,2,31
lpi_reactor.mtx,2,19
lpi_refinery.mtx,2,30
lp_israel.mtx,2,49
lpi_vol1.mtx,2,31
lp_ken_07.mtx,2,13
lp_lotfi.mtx,2,17
lp_modszk1.mtx,2,15
lp_nug05.mtx,2,34
lp_nug06.mtx,2,35
lp_nug07.mtx,2,36
lp_nug08.mtx,2,40
lp_perold.mtx,2,40
lp_pilot4.mtx,2,58
lp_pilot_we.mtx,2,29
lp_qap8.mtx,2,43
lp_scagr25.mtx,2,16
lp_scfxm1.mtx,2,33
lp_scfxm2.mtx,2,43
lp_scfxm3.mtx,2,41
lp_scorpion.mtx,2,29
lp_scrs8.mtx,2,16
lp_scsd1.mtx,2,31
lp_scsd6.mtx,2,31
lp_scsd8.mtx,2,30
lp_sctap1.mtx,2,19
lp_sctap2.mtx,2,23
lp_sctap3.mtx,2,21
lp_share1b.mtx,2,31
lp_shell.mtx,2,15
lp_ship04l.mtx,2,30
lp_ship04s.mtx,2,32
lp_ship08s.mtx,2,27
lp_ship12s.mtx,2,34
lp_sierra.mtx,2,13
lp_stair.mtx,2,49
lp_standata.mtx,2,15
lp_standgub.mtx,2,13
lp_standmps.mtx,2,20
lp_stocfor2.mtx,2,24
lp_tuff.mtx,2,56
lp_vtp_base.mtx,2,17
lshp1009.mtx,2,11
lshp1270.mtx,2,10
lshp1561.mtx,2,11
lshp1882.mtx,2,11
lshp2233.mtx,2,11
lshp2614.mtx,2,11
lshp3025.mtx,2,11
lshp_406.mtx,2,11
lshp_577.mtx,2,11
lshp_778.mtx,2,10
lund_a.mtx,2,24
lund_b.mtx,2,26
lung1.mtx,2,6
M20PI_n1.mtx,2,4
M20PI_n.mtx,2,4
M40PI_n1.mtx,2,4
M40PI_n.mtx,2,4
M80PI_n1.mtx,2,4
M80PI_n.mtx,2,4
maayan-faa.edges,2,15
maayan-figeys.edges,2,45
maayan-foodweb.edges,2,53
maayan-Stelzl.edges,2,28
maayan-vidal.edges,2,32
mahindas.mtx,2,57
Maragal_2.mtx,2,75
mcca.mtx,2,45
mhd3200b.mtx,2,8
mhda416.mtx,2,37
minnesota.mtx,2,5
mk10-b1.mtx,2,28
mk10-b2.mtx,2,36
mk10-b4.mtx,2,4
mk11-b1.mtx,2,36
mk12-b1.mtx,2,46
mk9-b2.mtx,2,26
mk9-b3.mtx,2,19
model1.mtx,2,41
model2.mtx,2,62
moreno_mac.edges,2,51
moreno_names.edges,2,65
moreno_oz.edges,2,52
moreno_propro.edges,2,9
n2c6-b2.mtx,2,35
n2c6-b3.mtx,2,40
n2c6-b9.mtx,2,25
n3c5-b4.mtx,2,41
n3c5-b5.mtx,2,41
n3c6-b10.mtx,2,38
n3c6-b2.mtx,2,35
n3c6-b3.mtx,2,40
n4c5-b10.mtx,2,18
n4c5-b2.mtx,2,35
n4c5-b3.mtx,2,38
n4c5-b9.mtx,2,30
n4c6-b2.mtx,2,48
nemsafm.mtx,2,10
nemscem.mtx,2,14
netscience.mtx,2,20
netz4504_dual.mtx,2,7
netz4504.mtx,2,4
nnc1374.mtx,2,11
nnc666.mtx,2,11
nos2.mtx,2,6
nos3.mtx,2,28
nos5.mtx,2,26
nos6.mtx,2,7
nos7.mtx,2,10
NotreDame_yeast.mtx,2,9
nsic.mtx,2,40
olm1000.mtx,2,6
olm2000.mtx,2,6
olm5000.mtx,2,6
opsahl-powergrid.edges,2,11
opsahl-ucforum.edges,2,107
orsirr_1.mtx,2,13
orsirr_2.mtx,2,13
orsreg_1.mtx,2,12
p0201.mtx,2,31
p0282.mtx,2,36
p0291.mtx,2,51
p0548.mtx,2,11
p2756.mtx,2,15
pde2961.mtx,2,8
pde900.mtx,2,7
Pd.mtx,2,6
Pd_rhs.mtx,2,13
plat362.mtx,2,27
plsk1919.mtx,2,9
poisson2D.mtx,2,10
poli.mtx,2,8
pores_2.mtx,2,23
pores_3.mtx,2,14
power.mtx,2,11
problem1.mtx,2,10
progas.mtx,2,35
qh1484.mtx,2,8
qh768.mtx,2,8
qh882.mtx,2,8
qiulp.mtx,2,12
QRpivot.mtx,2,36
radoslaw_email.edges,2,77
rail_1357.mtx,2,11
rajat02.mtx,2,8
rajat04.mtx,2,15
rajat12.mtx,2,18
rajat19.mtx,2,11
rdb1250l.mtx,2,7
rdb1250.mtx,2,7
rdb2048.mtx,2,11
rdb2048_noL.mtx,2,11
rdb3200l.mtx,2,11
rdb450l.mtx,2,8
rdb450.mtx,2,8
rdb800l.mtx,2,10
rdb968.mtx,2,10
rel6.mtx,2,36
relat5.mtx,2,17
relat6.mtx,2,35
Roget.mtx,2,29
rosen7.mtx,2,40
rotor2.mtx,2,39
rw496.mtx,2,10
S20PI_n1.mtx,2,4
S20PI_n.mtx,2,4
S40PI_n1.mtx,2,4
S40PI_n.mtx,2,4
S80PI_n1.mtx,2,4
S80PI_n.mtx,2,4
saylr3.mtx,2,8
saylr4.mtx,2,13
scagr7-2c.mtx,2,17
scrs8-2b.mtx,2,12
scrs8-2c.mtx,2,12
sherman1.mtx,2,8
sherman3.mtx,2,11
sherman4.mtx,2,10
shl_0.mtx,2,10
shl_200.mtx,2,10
shl_400.mtx,2,10
Si2.mtx,2,109
Sieber.mtx,2,8
SmaGri.mtx,2,44
small.mtx,2,20
sociopatterns-hypertext.edges,2,70
sociopatterns-infectious.edges,2,43
spiral.mtx,2,76
sstmodel.mtx,2,19
steam1.mtx,2,24
steam2.mtx,2,36
str_0.mtx,2,43
str_200.mtx,2,66
str_400.mtx,2,69
str_600.mtx,2,73
stufe.mtx,2,7
subelj_euroroad.edges,2,6
swang1.mtx,2,11
swang2.mtx,2,11
TF11.mtx,2,50
TF12.mtx,2,78
tols1090.mtx,2,19
tols2000.mtx,2,19
tols340.mtx,2,19
tols4000.mtx,2,19
tols90.mtx,2,19
Trec10.mtx,2,97
Trec9.mtx,2,44
Trefethen_200b.mtx,2,38
Trefethen_200.mtx,2,44
Trefethen_300.mtx,2,51
Trefethen_500.mtx,2,57
Trefethen_700.mtx,2,61
tub1000.mtx,2,5
ukerbe1_dual.mtx,2,8
ukerbe1.mtx,2,4
uk.mtx,2,6
USAir97.mtx,2,42
USpowerGrid.mtx,2,11
utm300.mtx,2,36
wang1.mtx,2,10
wang2.mtx,2,10
watt_1.mtx,2,12
watt_2.mtx,2,10
1138_bus.mtx,3,9
130bit.mtx,3,186
685_bus.mtx,3,15
abb313.mtx,3,67
add20.mtx,3,58
add32.mtx,3,13
adder_dcop_01.mtx,3,20
adder_dcop_02.mtx,3,20
adder_dcop_03.mtx,3,20
adder_dcop_04.mtx,3,18
adder_dcop_05.mtx,3,18
adder_dcop_06.mtx,3,20
adder_dcop_07.mtx,3,19
adder_dcop_08.mtx,3,20
adder_dcop_09.mtx,3,20
adder_dcop_10.mtx,3,20
adder_dcop_11.mtx,3,19
adder_dcop_12.mtx,3,20
adder_dcop_13.mtx,3,20
adder_dcop_14.mtx,3,20
adder_dcop_15.mtx,3,20
adder_dcop_16.mtx,3,20
adder_dcop_17.mtx,3,20
adder_dcop_18.mtx,3,20
adder_dcop_19.mtx,3,20
adder_dcop_20.mtx,3,20
adder_dcop_21.mtx,3,20
adder_dcop_22.mtx,3,20
adder_dcop_23.mtx,3,20
adder_dcop_24.mtx,3,20
adder_dcop_25.mtx,3,20
adder_dcop_26.mtx,3,20
adder_dcop_27.mtx,3,20
adder_dcop_28.mtx,3,20
adder_dcop_29.mtx,3,20
adder_dcop_30.mtx,3,20
adder_dcop_31.mtx,3,20
adder_dcop_32.mtx,3,20
adder_dcop_33.mtx,3,20
adder_dcop_34.mtx,3,20
adder_dcop_35.mtx,3,20
adder_dcop_36.mtx,3,20
adder_dcop_37.mtx,3,20
adder_dcop_38.mtx,3,20
adder_dcop_39.mtx,3,20
adder_dcop_40.mtx,3,20
adder_dcop_41.mtx,3,20
adder_dcop_42.mtx,3,20
adder_dcop_43.mtx,3,20
adder_dcop_44.mtx,3,20
adder_dcop_45.mtx,3,20
adder_dcop_46.mtx,3,20
adder_dcop_47.mtx,3,20
adder_dcop_48.mtx,3,20
adder_dcop_49.mtx,3,20
adder_dcop_50.mtx,3,20
adder_dcop_51.mtx,3,20
adder_dcop_52.mtx,3,20
adder_dcop_53.mtx,3,20
adder_dcop_54.mtx,3,20
adder_dcop_55.mtx,3,20
adder_dcop_56.mtx,3,20
adder_dcop_57.mtx,3,20
adder_dcop_58.mtx,3,20
adder_dcop_59.mtx,3,20
adder_dcop_60.mtx,3,20
adder_dcop_61.mtx,3,20
adder_dcop_62.mtx,3,20
adder_dcop_63.mtx,3,20
adder_dcop_64.mtx,3,20
adder_dcop_65.mtx,3,20
adder_dcop_66.mtx,3,20
adder_dcop_67.mtx,3,20
adder_dcop_68.mtx,3,20
adder_dcop_69.mtx,3,20
adder_trans_01.mtx,3,21
adder_trans_02.mtx,3,21
arenas-jazz.edges,3,89
arenas-meta.edges,3,31
ash608.mtx,3,24
ash958.mtx,3,27
b2_ss.mtx,3,79
bcspwr06.mtx,3,10
bcspwr07.mtx,3,11
bcspwr08.mtx,3,10
bcspwr09.mtx,3,10
bcspwr10.mtx,3,12
bcsstk02.mtx,3,66
bcsstk04.mtx,3,71
bcsstk05.mtx,3,46
bcsstk06.mtx,3,59
bcsstk07.mtx,3,59
bcsstk08.mtx,3,60
bcsstk09.mtx,3,71
bcsstk19.mtx,3,23
bcsstk20.mtx,3,14
bcsstm07.mtx,3,58
bcsstm12.mtx,3,48
bcsstm13.mtx,3,159
bcsstm35.mtx,3,6
bcsstm38.mtx,3,15
b_dyn.mtx,3,81
bfwa398.mtx,3,30
bfwa782.mtx,3,33
bfwb398.mtx,3,27
bfwb782.mtx,3,29
bibd_11_5.mtx,3,55
bibd_12_4.mtx,3,64
bibd_12_5.mtx,3,67
bibd_15_3.mtx,3,60
bibd_17_3.mtx,3,75
bibd_9_5.mtx,3,36
blckhole.mtx,3,22
bp_0.mtx,3,56
bp_1000.mtx,3,130
bp_1200.mtx,3,135
bp_1400.mtx,3,134
bp_1600.mtx,3,138
bp_200.mtx,3,86
bp_400.mtx,3,92
bp_600.mtx,3,103
bp_800.mtx,3,123
bwm2000.mtx,3,7
c-18.mtx,3,66
c-19.mtx,3,75
c-20.mtx,3,59
ca-CSphd.mtx,3,6
ca-Erdos992.mtx,3,48
cage7.mtx,3,44
cage8.mtx,3,103
cage.mtx,3,184
can_1054.mtx,3,41
can_1072.mtx,3,41
can_256.mtx,3,36
can_268.mtx,3,37
can_292.mtx,3,26
can_445.mtx,3,27
can_634.mtx,3,37
can_715.mtx,3,33
can_838.mtx,3,42
cat_ears_2_4.mtx,3,82
cavity01.mtx,3,67
cavity02.mtx,3,67
cavity03.mtx,3,67
cavity04.mtx,3,67
cavity15.mtx,3,47
cdde1.mtx,3,12
cdde2.mtx,3,12
cdde3.mtx,3,12
cdde4.mtx,3,12
cdde5.mtx,3,12
cdde6.mtx,3,12
celegans_metabolic.mtx,3,32
celegansneural.mtx,3,78
cep1.mtx,3,8
ch5-5-b2.mtx,3,70
ch5-5-b3.mtx,3,103
ch6-6-b2.mtx,3,113
ch6-6-b5.mtx,3,5
ch7-6-b1.mtx,3,41
ch7-7-b1.mtx,3,48
ch7-8-b1.mtx,3,55
ch7-9-b1.mtx,3,61
ch8-8-b1.mtx,3,63
Chebyshev1.mtx,3,11
Chem97ZtZ.mtx,3,2
circuit204.mtx,3,32
circuit_2.mtx,3,32
cis-n4c6-b2.mtx,3,74
Cities.mtx,3,44
ck400.mtx,3,14
ck656.mtx,3,14
cr42.mtx,3,27
cryg2500.mtx,3,13
CSphd.mtx,3,6
D_10.mtx,3,287
D_11.mtx,3,115
D_5.mtx,3,71
D_6.mtx,3,254
de063155.mtx,3,44
de063157.mtx,3,42
de080285.mtx,3,42
delaunay_n10.mtx,3,21
delaunay_n11.mtx,3,20
diag.mtx,3,10
DK01R.mtx,3,31
dw1024.mtx,3,15
dw2048.mtx,3,15
dw256A.mtx,3,15
dw256B.mtx,3,15
dwa512.mtx,3,15
dwg961a.mtx,3,12
dwg961b.mtx,3,37
dwt_1005.mtx,3,45
dwt_1007.mtx,3,25
dwt_1242.mtx,3,26
dwt_193.mtx,3,64
dwt_307.mtx,3,26
dwt_310.mtx,3,21
dwt_346.mtx,3,37
dwt_361.mtx,3,22
dwt_419.mtx,3,25
dwt_492.mtx,3,16
dwt_503.mtx,3,50
dwt_512.mtx,3,30
dwt_592.mtx,3,23
dwt_607.mtx,3,30
dwt_758.mtx,3,22
dwt_869.mtx,3,25
dwt_878.mtx,3,25
dwt_918.mtx,3,23
dwt_992.mtx,3,50
ego-facebook.edges,3,6
email.mtx,3,128
EPA.mtx,3,88
epb0.mtx,3,11
Erdos02.mtx,3,56
Erdos971.mtx,3,42
Erdos972.mtx,3,53
Erdos981.mtx,3,42
Erdos982.mtx,3,51
Erdos991.mtx,3,44
Erdos992.mtx,3,48
eris1176.mtx,3,80
EVA.mtx,3,10
EX1.mtx,3,200
ex21.mtx,3,96
EX2.mtx,3,201
ex32.mtx,3,43
filter2D.mtx,3,19
flower_7_1.mtx,3,39
flower_8_1.mtx,3,37
foodweb-baydry.edges,3,75
foodweb-baywet.edges,3,78
fpga_dcop_01.mtx,3,13
fpga_dcop_02.mtx,3,13
fpga_dcop_03.mtx,3,13
fpga_dcop_04.mtx,3,12
fpga_dcop_05.mtx,3,12
fpga_dcop_06.mtx,3,12
