test,rad,sortdeg1.lsR
circuit_3.mtx,3,17
cis-n4c6-b14.mtx,3,74
cis-n4c6-b3.mtx,3,212
coater1.mtx,3,160
commanche_dual.mtx,3,10
complex.mtx,3,524
cond-mat.mtx,3,99
coPapersDBLP.mtx,3,27
cora_agm_fcl_aid.edges,3,185
coupled.mtx,3,107
crack_dual.mtx,3,12
crack.mtx,3,20
crew1.mtx,3,136
cryg10000.mtx,3,16
cs4.mtx,3,20
D_7.mtx,3,572
D_8.mtx,3,694
D_9.mtx,3,537
data.mtx,3,54
delaunay_n12.mtx,3,19
delaunay_n13.mtx,3,19
delf.mtx,3,39
descriptor_xingo6u.mtx,3,23
deter0.mtx,3,31
deter1.mtx,3,42
deter2.mtx,3,41
deter3.mtx,3,41
deter4.mtx,3,41
deter5.mtx,3,43
deter6.mtx,3,37
deter7.mtx,3,39
deter8.mtx,3,36
df2177.mtx,3,94
dtoc.mtx,3,9
dw4096.mtx,3,22
dw8192.mtx,3,23
dwt_2680.mtx,3,37
ego-gplus.edges,3,81
ego-twitter.edges,3,92
escorts.edges,3,364
europe_osm.mtx,3,8
eurqsa.mtx,3,37
ex10hs.mtx,3,95
ex10.mtx,3,96
ex12.mtx,3,111
ex13.mtx,3,122
ex14.mtx,3,118
ex15.mtx,3,66
ex18.mtx,3,69
ex20.mtx,3,145
ex22.mtx,3,75
ex23.mtx,3,118
ex24.mtx,3,109
ex25.mtx,3,96
ex26.mtx,3,234
ex27.mtx,3,148
ex28.mtx,3,113
ex29.mtx,3,33
ex33.mtx,3,55
ex36.mtx,3,98
ex37.mtx,3,182
ex3.mtx,3,116
EX4.mtx,3,889
ex7.mtx,3,167
extr1b.mtx,3,91
extr1.mtx,3,91
fd12.mtx,3,114
fd15.mtx,3,121
fe_4elt2.mtx,3,22
flower_4_4.mtx,3,102
flower_5_4.mtx,3,126
flowmeter0.mtx,3,23
flowmeter5.mtx,3,23
ford1.mtx,3,23
Franz2.mtx,3,240
Franz3.mtx,3,178
Franz4.mtx,3,536
Franz5.mtx,3,443
Franz6.mtx,3,467
Franz7.mtx,3,257
Freescale1.mtx,3,
fv1.mtx,3,33
fv2.mtx,3,33
fv3.mtx,3,33
fxm2-16.mtx,3,101
fxm2-6.mtx,3,97
fxm3_6.mtx,3,91
G10.mtx,3,674
G1.mtx,3,674
G22.mtx,3,839
G23.mtx,3,839
G24.mtx,3,838
G25.mtx,3,842
G26.mtx,3,835
G27.mtx,3,839
G28.mtx,3,836
G29.mtx,3,838
G2.mtx,3,668
G30.mtx,3,842
G31.mtx,3,835
G35.mtx,3,129
G36.mtx,3,128
G37.mtx,3,125
G38.mtx,3,126
G39.mtx,3,129
G3.mtx,3,674
G40.mtx,3,128
G41.mtx,3,125
G42.mtx,3,126
G4.mtx,3,673
G55.mtx,3,47
G56.mtx,3,47
G58.mtx,3,186
G59.mtx,3,186
G5.mtx,3,674
G60.mtx,3,45
G61.mtx,3,45
G62.mtx,3,17
G63.mtx,3,207
G64.mtx,3,207
G65.mtx,3,17
G66.mtx,3,17
G67.mtx,3,17
G6.mtx,3,674
g7jac010.mtx,3,147
g7jac010sc.mtx,3,147
g7jac020.mtx,3,173
g7jac020sc.mtx,3,173
G7.mtx,3,668
G8.mtx,3,674
G9.mtx,3,673
garon1.mtx,3,121
gemat11.mtx,3,299
gemat12.mtx,3,294
gemat1.mtx,3,315
ge.mtx,3,71
geom.mtx,3,85
GL7d12.mtx,3,321
GL7d21.mtx,3,127
great-britain_osm.mtx,3,5
Hamrle2.mtx,3,67
hep-th.mtx,3,67
hugetrace-00000.mtx,3,7
hydr1c.mtx,3,127
hydr1.mtx,3,127
IG5-10.mtx,3,269
IG5-11.mtx,3,446
IG5-12.mtx,3,789
jan99jac020.mtx,3,138
jan99jac020sc.mtx,3,138
Kaufhold.mtx,3,14
kneser_8_3_1.mtx,3,109
Kohonen.mtx,3,98
L-9.mtx,3,17
large.mtx,3,43
Lederberg.mtx,3,277
LF10000.mtx,3,9
LFAT5000.mtx,3,9
lhr01.mtx,3,323
lhr02.mtx,3,326
linverse.mtx,3,15
lns_3937.mtx,3,34
lnsp3937.mtx,3,33
lock1074.mtx,3,145
lock2232.mtx,3,126
lock_700.mtx,3,119
lp_25fv47.mtx,3,131
lp_80bau3b.mtx,3,32
lp_bnl2.mtx,3,87
lp_cre_a.mtx,3,56
lp_cre_c.mtx,3,59
lp_cycle.mtx,3,199
lp_czprob.mtx,3,47
lp_d2q06c.mtx,3,170
lp_d6cube.mtx,3,117
lp_degen3.mtx,3,308
lp_dfl001.mtx,3,81
lp_fit1d.mtx,3,25
lp_greenbea.mtx,3,174
lp_greenbeb.mtx,3,174
lpi_ceria3d.mtx,3,168
lpi_cplex1.mtx,3,18
lpi_gran.mtx,3,480
lpi_greenbea.mtx,3,187
lpi_klein3.mtx,3,106
lpl2.mtx,3,86
lp_maros.mtx,3,150
lp_nug12.mtx,3,360
lp_pds_02.mtx,3,39
lp_pilot_ja.mtx,3,167
lp_pilot.mtx,3,348
lp_pilotnov.mtx,3,170
lp_qap12.mtx,3,378
lp_ship08l.mtx,3,64
lp_ship12l.mtx,3,69
lp_truss.mtx,3,93
lp_woodw.mtx,3,161
lshp3466.mtx,3,24
lutz30-23-b6.mtx,3,172
Maragal_3.mtx,3,324
Maragal_4.mtx,3,391
mark3jac020.mtx,3,130
mark3jac020sc.mtx,3,130
mark3jac140.mtx,3,105
mbeacxc.mtx,3,357
mbeaflw.mtx,3,357
mbeause.mtx,3,328
mcfe.mtx,3,264
meg4.mtx,3,46
mhd1280a.mtx,3,126
mhd1280b.mtx,3,49
mhd3200a.mtx,3,64
mhd4800b.mtx,3,12
mimo28x28_system.mtx,3,21
mimo46x46_system.mtx,3,21
mimo8x8_system.mtx,3,24
mk10-b3.mtx,3,177
mk11-b2.mtx,3,168
mk11-b4b.mtx,3,116
mk12-b2.mtx,3,231
model3.mtx,3,211
model4.mtx,3,350
model6.mtx,3,152
model8.mtx,3,159
movielens-10m_ut.edges,3,336
msc00726.mtx,3,338
msc01050.mtx,3,109
msc01440.mtx,3,132
msc04515.mtx,3,96
n2c6-b4.mtx,3,255
n2c6-b5.mtx,3,521
n2c6-b6.mtx,3,678
n2c6-b7.mtx,3,416
n2c6-b8.mtx,3,136
n3c6-b4.mtx,3,255
n3c6-b5.mtx,3,440
n3c6-b6.mtx,3,732
n3c6-b7.mtx,3,122
n3c6-b8.mtx,3,832
n3c6-b9.mtx,3,380
n4c5-b4.mtx,3,291
n4c5-b5.mtx,3,464
n4c5-b6.mtx,3,620
n4c5-b7.mtx,3,482
n4c5-b8.mtx,3,272
n4c6-b14.mtx,3,74
n4c6-b3.mtx,3,212
nasa1824.mtx,3,87
nasa2146.mtx,3,134
ncvxqp1.mtx,3,46
ncvxqp9.mtx,3,19
nl.mtx,3,75
nopoly.mtx,3,22
nopss_11k.mtx,3,23
ODLIS.mtx,3,149
opsahl-openflights.edges,3,159
opsahl-ucsocial.edges,3,290
opsahl-usairport.edges,3,191
Oregon-1.mtx,3,87
Oregon-2.mtx,3,145
p2p-Gnutella04.mtx,3,341
p2p-Gnutella05.mtx,3,284
p2p-Gnutella06.mtx,3,293
p2p-Gnutella08.mtx,3,210
p2p-Gnutella09.mtx,3,222
p6000.mtx,3,6
para-10.mtx,3,50
para-5.mtx,3,50
para-6.mtx,3,50
para-7.mtx,3,50
para-8.mtx,3,50
para-9.mtx,3,51
pcb1000.mtx,3,127
pesa.mtx,3,22
petster-friendships-hamster.edges,3,197
petster-hamster.edges,3,215
pf2177.mtx,3,170
pgp2.mtx,3,9
PGPgiantcompo.mtx,3,101
photogrammetry2.mtx,3,220
photogrammetry.mtx,3,199
plat1919.mtx,3,71
plbuckle.mtx,3,77
plddb.mtx,3,24
polblogs.mtx,3,279
poli3.mtx,3,41
poli4.mtx,3,
poli_large.mtx,3,28
powersim.mtx,3,20
primagaz.mtx,3,9
qc324.mtx,3,195
qpband.mtx,3,2
radfr1.mtx,3,232
rail_5177.mtx,3,20
rajat01.mtx,3,27
rajat03.mtx,3,13
rajat06.mtx,3,13
rajat07.mtx,3,13
rajat08.mtx,3,13
rajat09.mtx,3,14
rajat13.mtx,3,13
rajat27.mtx,3,37
rajat30.mtx,3,32
rbsa480.mtx,3,393
rbsb480.mtx,3,382
rdb5000.mtx,3,25
rel9.mtx,3,36
rkat7_mat5.mtx,3,390
road_usa.mtx,3,
robot24c1_mat5_J.mtx,3,278
robot24c1_mat5.mtx,3,241
rosen1.mtx,3,25
rosen2.mtx,3,25
rosen8.mtx,3,31
rw5151.mtx,3,25
scagr7-2b.mtx,3,32
SciMet.mtx,3,139
sctap1-2c.mtx,3,55
seymourl.mtx,3,178
shar_te2-b1.mtx,3,223
sherman2.mtx,3,143
sherman5.mtx,3,67
shermanACa.mtx,3,63
shermanACd.mtx,3,102
shuttle_eddy.mtx,3,46
shyy41.mtx,3,24
sit100.mtx,3,27
stoch_aircraft.mtx,3,23
stomach.mtx,3,90
stormg2-8.mtx,3,65
sts4098.mtx,3,104
stufe-10.mtx,3,16
t2dal_a.mtx,3,31
t2dal_bci.mtx,3,31
t2dal.mtx,3,31
t2d_q4.mtx,3,33
t2d_q9.mtx,3,33
TF13.mtx,3,432
TF14.mtx,3,818
thermal.mtx,3,70
tomography.mtx,3,144
Trec11.mtx,3,299
Trefethen_2000.mtx,3,429
TS.mtx,3,114
TSOPF_FS_b9_c1.mtx,3,24
TSOPF_RS_b9_c6.mtx,3,29
tuma1.mtx,3,8
tuma2.mtx,3,8
utm1700b.mtx,3,89
utm3060.mtx,3,101
viscoplastic1.mtx,3,60
wb-cs-stanford.mtx,3,77
145bit.mtx,4,409
162bit.mtx,4,990
3elt_dual.mtx,4,17
3elt.mtx,4,33
advogato.edges,4,732
aircraft.mtx,4,24
airfoil1_dual.mtx,4,17
airfoil1.mtx,4,31
Alemdar.mtx,4,40
arenas-pgp.edges,4,137
as20000102.edges,4,68
as-735.mtx,4,67
aug2dc.mtx,4,7
aug2d.mtx,4,7
aug3d.mtx,4,13
barth4.mtx,4,32
barth5.mtx,4,37
barth.mtx,4,28
bayer05.mtx,4,486
bayer06.mtx,4,494
bayer07.mtx,4,486
bayer08.mtx,4,494
bayer09.mtx,4,445
bcsstk10.mtx,4,104
bcsstk11.mtx,4,125
bcsstk12.mtx,4,125
bcsstk13.mtx,4,525
bcsstk14.mtx,4,245
bcsstk21.mtx,4,59
bcsstk23.mtx,4,252
bcsstk26.mtx,4,92
bcsstk27.mtx,4,210
bcsstk34.mtx,4,246
bcsstm10.mtx,4,105
bcsstm27.mtx,4,210
bcsstm34.mtx,4,257
beacxc.mtx,4,378
beaflw.mtx,4,392
beause.mtx,4,375
bibd_13_6.mtx,4,79
bibd_17_4b.mtx,4,136
bibd_17_4.mtx,4,136
big_dual.mtx,4,18
big.mtx,4,35
biplane-9.mtx,4,26
bips07_1693.mtx,4,33
bips07_1998.mtx,4,35
bips07_2476.mtx,4,32
bips07_3078.mtx,4,35
bips98_1142.mtx,4,31
bips98_1450.mtx,4,35
bips98_606.mtx,4,35
bloweybq.mtx,4,12
c-21.mtx,4,128
c-22.mtx,4,90
c-23.mtx,4,73
c-24.mtx,4,68
c-25.mtx,4,295
c-26.mtx,4,149
c-27.mtx,4,69
c-28.mtx,4,83
c-29.mtx,4,83
c-30.mtx,4,36
c-31.mtx,4,169
c-32.mtx,4,25
c-33.mtx,4,96
c-34.mtx,4,122
c-35.mtx,4,138
c-36.mtx,4,108
c-37.mtx,4,308
c-38.mtx,4,134
c-40.mtx,4,65
c-41.mtx,4,207
c-44.mtx,4,217
cage9.mtx,4,291
CAG_mat364.mtx,4,217
ca-GrQc.mtx,4,137
ca-HepTh.mtx,4,293
California.mtx,4,253
cat_ears_3_4.mtx,4,522
cavity05.mtx,4,171
cavity06.mtx,4,171
cavity07.mtx,4,171
cavity08.mtx,4,171
cavity09.mtx,4,171
cavity10.mtx,4,196
cavity11.mtx,4,196
cavity12.mtx,4,196
cavity13.mtx,4,196
cavity14.mtx,4,196
cegb3024.mtx,4,170
cegb3306.mtx,4,128
cell1.mtx,4,23
cell2.mtx,4,23
ch6-6-b3.mtx,4,877
ch6-6-b4.mtx,4,729
ch7-6-b2.mtx,4,471
ch7-6-b5.mtx,4,190
ch7-7-b2.mtx,4,643
ch7-8-b2.mtx,4,749
Chebyshev2.mtx,4,15
Chebyshev3.mtx,4,15
ch.mtx,4,124
circuit_1.mtx,4,118
circuit_3.mtx,4,20
cis-n4c6-b14.mtx,4,276
cis-n4c6-b3.mtx,4,638
coater1.mtx,4,268
commanche_dual.mtx,4,15
complex.mtx,4,541
cond-mat.mtx,4,227
coPapersDBLP.mtx,4,27
cora_agm_fcl_aid.edges,4,539
coupled.mtx,4,194
crack_dual.mtx,4,17
crack.mtx,4,29
crew1.mtx,4,136
cryg10000.mtx,4,24
cs4.mtx,4,34
D_7.mtx,4,728
D_8.mtx,4,857
D_9.mtx,4,655
data.mtx,4,84
delaunay_n12.mtx,4,29
delaunay_n13.mtx,4,28
delf.mtx,4,89
descriptor_xingo6u.mtx,4,35
deter0.mtx,4,83
deter1.mtx,4,109
deter2.mtx,4,114
deter3.mtx,4,123
deter4.mtx,4,103
deter5.mtx,4,111
deter6.mtx,4,99
deter7.mtx,4,114
deter8.mtx,4,97
df2177.mtx,4,301
dtoc.mtx,4,10
dw4096.mtx,4,30
dw8192.mtx,4,30
dwt_2680.mtx,4,54
ego-gplus.edges,4,88
ego-twitter.edges,4,164
escorts.edges,4,720
europe_osm.mtx,4,9
eurqsa.mtx,4,68
ex10hs.mtx,4,138
ex10.mtx,4,140
ex12.mtx,4,179
ex13.mtx,4,181
ex14.mtx,4,198
ex15.mtx,4,98
ex18.mtx,4,105
ex20.mtx,4,218
ex22.mtx,4,102
ex23.mtx,4,182
ex24.mtx,4,171
ex25.mtx,4,138
ex26.mtx,4,367
ex27.mtx,4,210
ex28.mtx,4,170
ex29.mtx,4,50
ex33.mtx,4,84
ex36.mtx,4,146
ex37.mtx,4,290
ex3.mtx,4,179
EX4.mtx,4,1842
ex7.mtx,4,266
extr1b.mtx,4,246
extr1.mtx,4,247
fd12.mtx,4,405
fd15.mtx,4,475
fe_4elt2.mtx,4,35
flower_4_4.mtx,4,375
flower_5_4.mtx,4,580
flowmeter0.mtx,4,36
flowmeter5.mtx,4,36
ford1.mtx,4,31
Franz2.mtx,4,1018
Franz3.mtx,4,492
Franz4.mtx,4,1849
Franz5.mtx,4,1187
Franz6.mtx,4,1323
Franz7.mtx,4,507
Freescale1.mtx,4,
fv1.mtx,4,51
fv2.mtx,4,51
fv3.mtx,4,51
fxm2-16.mtx,4,248
fxm2-6.mtx,4,196
fxm3_6.mtx,4,187
G10.mtx,4,709
G1.mtx,4,705
G22.mtx,4,1234
G23.mtx,4,1257
G24.mtx,4,1238
G25.mtx,4,1255
G26.mtx,4,1240
G27.mtx,4,1234
G28.mtx,4,1250
G29.mtx,4,1235
G2.mtx,4,714
G30.mtx,4,1255
G31.mtx,4,1240
G35.mtx,4,248
G36.mtx,4,255
G37.mtx,4,247
G38.mtx,4,251
G39.mtx,4,248
G3.mtx,4,709
G40.mtx,4,255
G41.mtx,4,247
G42.mtx,4,251
G4.mtx,4,715
G55.mtx,4,156
G56.mtx,4,156
G58.mtx,4,422
G59.mtx,4,422
G5.mtx,4,709
G60.mtx,4,153
G61.mtx,4,153
G62.mtx,4,26
G63.mtx,4,518
G64.mtx,4,518
G65.mtx,4,26
G66.mtx,4,26
G67.mtx,4,27
G6.mtx,4,705
g7jac010.mtx,4,223
g7jac010sc.mtx,4,223
g7jac020.mtx,4,363
g7jac020sc.mtx,4,363
G7.mtx,4,714
G8.mtx,4,709
G9.mtx,4,715
garon1.mtx,4,202
gemat11.mtx,4,1064
gemat12.mtx,4,1061
gemat1.mtx,4,1187
ge.mtx,4,247
geom.mtx,4,117
GL7d12.mtx,4,663
GL7d21.mtx,4,547
great-britain_osm.mtx,4,6
Hamrle2.mtx,4,212
hep-th.mtx,4,132
hugetrace-00000.mtx,4,8
hydr1c.mtx,4,366
hydr1.mtx,4,366
IG5-10.mtx,4,405
IG5-11.mtx,4,668
IG5-12.mtx,4,1194
jan99jac020.mtx,4,274
jan99jac020sc.mtx,4,274
Kaufhold.mtx,4,20
kneser_8_3_1.mtx,4,492
Kohonen.mtx,4,169
L-9.mtx,4,25
large.mtx,4,104
Lederberg.mtx,4,496
LF10000.mtx,4,12
LFAT5000.mtx,4,11
lhr01.mtx,4,506
lhr02.mtx,4,552
linverse.mtx,4,19
lns_3937.mtx,4,54
lnsp3937.mtx,4,54
lock1074.mtx,4,192
lock2232.mtx,4,192
lock_700.mtx,4,206
lp_25fv47.mtx,4,264
lp_80bau3b.mtx,4,41
lp_bnl2.mtx,4,224
lp_cre_a.mtx,4,69
lp_cre_c.mtx,4,84
lp_cycle.mtx,4,438
lp_czprob.mtx,4,63
lp_d2q06c.mtx,4,434
lp_d6cube.mtx,4,253
lp_degen3.mtx,4,423
lp_dfl001.mtx,4,316
lp_fit1d.mtx,4,25
lp_greenbea.mtx,4,364
lp_greenbeb.mtx,4,364
lpi_ceria3d.mtx,4,268
lpi_cplex1.mtx,4,25
lpi_gran.mtx,4,674
lpi_greenbea.mtx,4,389
lpi_klein3.mtx,4,108
lpl2.mtx,4,220
lp_maros.mtx,4,286
lp_nug12.mtx,4,1301
lp_pds_02.mtx,4,129
lp_pilot_ja.mtx,4,319
lp_pilot.mtx,4,656
lp_pilotnov.mtx,4,328
lp_qap12.mtx,4,1325
lp_ship08l.mtx,4,120
lp_ship12l.mtx,4,145
lp_truss.mtx,4,419
lp_woodw.mtx,4,238
lshp3466.mtx,4,33
lutz30-23-b6.mtx,4,561
Maragal_3.mtx,4,407
Maragal_4.mtx,4,475
mark3jac020.mtx,4,291
mark3jac020sc.mtx,4,291
mark3jac140.mtx,4,224
mbeacxc.mtx,4,377
mbeaflw.mtx,4,377
mbeause.mtx,4,364
mcfe.mtx,4,317
meg4.mtx,4,58
mhd1280a.mtx,4,174
mhd1280b.mtx,4,57
mhd3200a.mtx,4,85
mhd4800b.mtx,4,14
mimo28x28_system.mtx,4,31
mimo46x46_system.mtx,4,31
mimo8x8_system.mtx,4,31
mk10-b3.mtx,4,828
mk11-b2.mtx,4,661
mk11-b4b.mtx,4,619
mk12-b2.mtx,4,901
model3.mtx,4,412
model4.mtx,4,489
model6.mtx,4,301
model8.mtx,4,380
movielens-10m_ut.edges,4,504
msc00726.mtx,4,488
msc01050.mtx,4,129
msc01440.mtx,4,208
msc04515.mtx,4,165
n2c6-b4.mtx,4,552
n2c6-b5.mtx,4,1542
n2c6-b6.mtx,4,2377
n2c6-b7.mtx,4,1527
n2c6-b8.mtx,4,438
n3c6-b4.mtx,4,552
n3c6-b5.mtx,4,1145
n3c6-b6.mtx,4,1928
n3c6-b7.mtx,4,459
n3c6-b8.mtx,4,2473
n3c6-b9.mtx,4,1242
n4c5-b4.mtx,4,733
n4c5-b5.mtx,4,1442
n4c5-b6.mtx,4,2093
n4c5-b7.mtx,4,1706
n4c5-b8.mtx,4,887
n4c6-b14.mtx,4,276
n4c6-b3.mtx,4,638
nasa1824.mtx,4,134
nasa2146.mtx,4,200
ncvxqp1.mtx,4,115
ncvxqp9.mtx,4,20
nl.mtx,4,151
nopoly.mtx,4,32
nopss_11k.mtx,4,32
ODLIS.mtx,4,246
opsahl-openflights.edges,4,201
opsahl-ucsocial.edges,4,359
opsahl-usairport.edges,4,219
Oregon-1.mtx,4,100
Oregon-2.mtx,4,203
p2p-Gnutella04.mtx,4,1232
p2p-Gnutella05.mtx,4,988
p2p-Gnutella06.mtx,4,1018
p2p-Gnutella08.mtx,4,625
p2p-Gnutella09.mtx,4,764
p6000.mtx,4,6
para-10.mtx,4,62
para-5.mtx,4,62
para-6.mtx,4,60
para-7.mtx,4,60
para-8.mtx,4,60
para-9.mtx,4,63
pcb1000.mtx,4,273
pesa.mtx,4,32
petster-friendships-hamster.edges,4,269
petster-hamster.edges,4,303
pf2177.mtx,4,468
pgp2.mtx,4,10
PGPgiantcompo.mtx,4,139
photogrammetry2.mtx,4,271
photogrammetry.mtx,4,298
plat1919.mtx,4,102
plbuckle.mtx,4,119
plddb.mtx,4,50
polblogs.mtx,4,350
poli3.mtx,4,69
poli4.mtx,4,
poli_large.mtx,4,37
powersim.mtx,4,29
primagaz.mtx,4,9
qc324.mtx,4,225
qpband.mtx,4,2
radfr1.mtx,4,377
rail_5177.mtx,4,29
rajat01.mtx,4,39
rajat03.mtx,4,20
rajat06.mtx,4,22
rajat07.mtx,4,21
rajat08.mtx,4,22
rajat09.mtx,4,22
rajat13.mtx,4,19
rajat27.mtx,4,68
rajat30.mtx,4,35
rbsa480.mtx,4,413
rbsb480.mtx,4,412
rdb5000.mtx,4,32
rel9.mtx,4,37
rkat7_mat5.mtx,4,477
road_usa.mtx,4,
robot24c1_mat5_J.mtx,4,282
robot24c1_mat5.mtx,4,278
rosen1.mtx,4,25
rosen2.mtx,4,25
rosen8.mtx,4,30
rw5151.mtx,4,36
scagr7-2b.mtx,4,62
SciMet.mtx,4,278
sctap1-2c.mtx,4,103
seymourl.mtx,4,269
shar_te2-b1.mtx,4,280
sherman2.mtx,4,232
sherman5.mtx,4,112
shermanACa.mtx,4,103
shermanACd.mtx,4,152
shuttle_eddy.mtx,4,72
shyy41.mtx,4,32
sit100.mtx,4,46
stoch_aircraft.mtx,4,24
stomach.mtx,4,155
stormg2-8.mtx,4,199
sts4098.mtx,4,157
stufe-10.mtx,4,23
t2dal_a.mtx,4,46
t2dal_bci.mtx,4,46
t2dal.mtx,4,46
t2d_q4.mtx,4,51
t2d_q9.mtx,4,51
TF13.mtx,4,664
TF14.mtx,4,1668
thermal.mtx,4,110
tomography.mtx,4,155
Trec11.mtx,4,310
Trefethen_2000.mtx,4,995
TS.mtx,4,150
TSOPF_FS_b9_c1.mtx,4,29
TSOPF_RS_b9_c6.mtx,4,36
tuma1.mtx,4,11
tuma2.mtx,4,11
utm1700b.mtx,4,140
utm3060.mtx,4,171
viscoplastic1.mtx,4,54
wb-cs-stanford.mtx,4,132
145bit.mtx,5,502
162bit.mtx,5,1410
3elt_dual.mtx,5,19
3elt.mtx,5,43
advogato.edges,5,873
aircraft.mtx,5,31
airfoil1_dual.mtx,5,18
airfoil1.mtx,5,41
Alemdar.mtx,5,57
arenas-pgp.edges,5,225
as20000102.edges,5,90
as-735.mtx,5,87
aug2dc.mtx,5,12
aug2d.mtx,5,12
aug3d.mtx,5,23
barth4.mtx,5,44
barth5.mtx,5,50
barth.mtx,5,39
bayer05.mtx,5,754
bayer06.mtx,5,764
bayer07.mtx,5,753
bayer08.mtx,5,764
bayer09.mtx,5,660
bcsstk10.mtx,5,127
bcsstk11.mtx,5,171
bcsstk12.mtx,5,171
bcsstk13.mtx,5,800
bcsstk14.mtx,5,342
bcsstk21.mtx,5,90
bcsstk23.mtx,5,430
bcsstk26.mtx,5,133
bcsstk27.mtx,5,249
bcsstk34.mtx,5,328
bcsstm10.mtx,5,133
bcsstm27.mtx,5,249
bcsstm34.mtx,5,317
beacxc.mtx,5,391
beaflw.mtx,5,403
beause.mtx,5,392
bibd_13_6.mtx,5,79
bibd_17_4b.mtx,5,136
bibd_17_4.mtx,5,136
big_dual.mtx,5,26
big.mtx,5,49
biplane-9.mtx,5,38
bips07_1693.mtx,5,44
bips07_1998.mtx,5,51
bips07_2476.mtx,5,46
bips07_3078.mtx,5,47
bips98_1142.mtx,5,45
bips98_1450.mtx,5,46
bips98_606.mtx,5,42
bloweybq.mtx,5,14
c-21.mtx,5,237
c-22.mtx,5,191
c-23.mtx,5,78
c-24.mtx,5,107
c-25.mtx,5,438
c-26.mtx,5,202
c-27.mtx,5,95
c-28.mtx,5,116
c-29.mtx,5,121
c-30.mtx,5,37
c-31.mtx,5,254
c-32.mtx,5,26
c-33.mtx,5,119
c-34.mtx,5,170
c-35.mtx,5,227
c-36.mtx,5,165
c-37.mtx,5,468
c-38.mtx,5,290
c-40.mtx,5,67
c-41.mtx,5,383
c-44.mtx,5,395
cage9.mtx,5,507
CAG_mat364.mtx,5,239
ca-GrQc.mtx,5,202
ca-HepTh.mtx,5,470
California.mtx,5,326
cat_ears_3_4.mtx,5,1529
cavity05.mtx,5,219
cavity06.mtx,5,219
cavity07.mtx,5,219
cavity08.mtx,5,219
cavity09.mtx,5,219
cavity10.mtx,5,279
cavity11.mtx,5,279
cavity12.mtx,5,279
cavity13.mtx,5,279
cavity14.mtx,5,279
cegb3024.mtx,5,239
cegb3306.mtx,5,167
cell1.mtx,5,35
cell2.mtx,5,35
ch6-6-b3.mtx,5,1552
ch6-6-b4.mtx,5,1712
ch7-6-b2.mtx,5,533
ch7-6-b5.mtx,5,935
ch7-7-b2.mtx,5,783
ch7-8-b2.mtx,5,1018
Chebyshev2.mtx,5,17
Chebyshev3.mtx,5,17
ch.mtx,5,265
circuit_1.mtx,5,123
circuit_3.mtx,5,31
cis-n4c6-b14.mtx,5,430
cis-n4c6-b3.mtx,5,912
coater1.mtx,5,379
commanche_dual.mtx,5,19
complex.mtx,5,544
cond-mat.mtx,5,428
coPapersDBLP.mtx,5,27
cora_agm_fcl_aid.edges,5,955
coupled.mtx,5,290
crack_dual.mtx,5,22
crack.mtx,5,42
crew1.mtx,5,136
cryg10000.mtx,5,32
cs4.mtx,5,55
D_7.mtx,5,800
D_8.mtx,5,943
D_9.mtx,5,712
data.mtx,5,118
delaunay_n12.mtx,5,39
delaunay_n13.mtx,5,38
delf.mtx,5,194
descriptor_xingo6u.mtx,5,51
deter0.mtx,5,177
deter1.mtx,5,258
deter2.mtx,5,271
deter3.mtx,5,304
deter4.mtx,5,188
deter5.mtx,5,256
deter6.mtx,5,240
deter7.mtx,5,279
deter8.mtx,5,224
df2177.mtx,5,481
dtoc.mtx,5,13
dw4096.mtx,5,49
dw8192.mtx,5,48
dwt_2680.mtx,5,75
ego-gplus.edges,5,97
ego-twitter.edges,5,263
escorts.edges,5,1038
europe_osm.mtx,5,11
eurqsa.mtx,5,103
ex10hs.mtx,5,182
ex10.mtx,5,184
ex12.mtx,5,256
ex13.mtx,5,248
ex14.mtx,5,294
ex15.mtx,5,136
ex18.mtx,5,144
ex20.mtx,5,305
ex22.mtx,5,131
ex23.mtx,5,241
ex24.mtx,5,244
ex25.mtx,5,173
ex26.mtx,5,464
ex27.mtx,5,280
ex28.mtx,5,236
ex29.mtx,5,62
ex33.mtx,5,115
ex36.mtx,5,206
ex37.mtx,5,419
ex3.mtx,5,249
EX4.mtx,5,2268
ex7.mtx,5,375
extr1b.mtx,5,491
extr1.mtx,5,500
fd12.mtx,5,884
fd15.mtx,5,1197
fe_4elt2.mtx,5,50
flower_4_4.mtx,5,790
flower_5_4.mtx,5,1677
flowmeter0.mtx,5,50
flowmeter5.mtx,5,50
ford1.mtx,5,40
Franz2.mtx,5,1891
Franz3.mtx,5,764
Franz4.mtx,5,3314
Franz5.mtx,5,1796
Franz6.mtx,5,1950
Franz7.mtx,5,651
Freescale1.mtx,5,
fv1.mtx,5,72
fv2.mtx,5,70
fv3.mtx,5,70
fxm2-16.mtx,5,513
fxm2-6.mtx,5,386
fxm3_6.mtx,5,284
G10.mtx,5,728
G1.mtx,5,715
G22.mtx,5,1390
G23.mtx,5,1412
G24.mtx,5,1409
G25.mtx,5,1404
G26.mtx,5,1384
G27.mtx,5,1390
G28.mtx,5,1397
G29.mtx,5,1405
G2.mtx,5,730
G30.mtx,5,1405
G31.mtx,5,1383
G35.mtx,5,361
G36.mtx,5,372
G37.mtx,5,361
G38.mtx,5,367
G39.mtx,5,361
G3.mtx,5,727
G40.mtx,5,372
G41.mtx,5,361
